Date,Product ID,Product Quantity,Units sold,Day,Month,Year,DayOfWeek,Category,DayType,Week_of_Year,Rainfall
2023-08-08,8,50G,3,8,8,2023,Tuesday,COFFEE,Weekday,32,0.0
2023-08-08,8,50G,2,8,8,2023,Tuesday,COFFEE,Weekday,32,0.0
2023-08-09,8,50G,3,9,8,2023,Wednesday,COFFEE,Weekday,32,0.0
2023-08-09,8,50G,3,9,8,2023,Wednesday,COFFEE,Weekday,32,0.0
2023-08-09,8,50G,3,9,8,2023,Wednesday,COFFEE,Weekday,32,0.0
2023-08-09,8,50G,3,9,8,2023,Wednesday,COFFEE,Weekday,32,0.0
2023-08-10,8,50G,7,10,8,2023,Thursday,COFFEE,Weekday,32,0.0
2023-08-10,8,50G,5,10,8,2023,Thursday,COFFEE,Weekday,32,0.0
2023-08-10,8,50G,5,10,8,2023,Thursday,COFFEE,Weekday,32,0.0
2023-08-10,8,50G,5,10,8,2023,Thursday,COFFEE,Weekday,32,0.0
2023-08-11,8,50G,2,11,8,2023,Friday,COFFEE,Weekday,32,0.0
2023-08-11,8,50G,3,11,8,2023,Friday,COFFEE,Weekday,32,0.0
2023-08-11,8,50G,3,11,8,2023,Friday,COFFEE,Weekday,32,0.0
2023-08-11,8,50G,8,11,8,2023,Friday,COFFEE,Weekday,32,0.0
2023-08-12,8,50G,1,12,8,2023,Saturday,COFFEE,Weekend,32,0.0
2023-08-12,8,50G,3,12,8,2023,Saturday,COFFEE,Weekend,32,0.0
2023-08-12,8,50G,3,12,8,2023,Saturday,COFFEE,Weekend,32,0.0
2023-08-12,8,50G,2,12,8,2023,Saturday,COFFEE,Weekend,32,0.0
2023-08-12,8,50G,3,12,8,2023,Saturday,COFFEE,Weekend,32,0.0
2023-08-13,8,50G,6,13,8,2023,Sunday,COFFEE,Weekend,32,0.0
2023-08-13,8,50G,3,13,8,2023,Sunday,COFFEE,Weekend,32,0.0
2023-08-13,8,50G,1,13,8,2023,Sunday,COFFEE,Weekend,32,0.0
2023-08-13,8,50G,3,13,8,2023,Sunday,COFFEE,Weekend,32,0.0
2023-08-15,8,50G,2,15,8,2023,Tuesday,COFFEE,Weekday,33,0.4
2023-08-14,8,50G,2,14,8,2023,Monday,COFFEE,Weekday,33,0.6
2023-08-14,8,50G,1,14,8,2023,Monday,COFFEE,Weekday,33,0.6
2023-08-14,8,50G,5,14,8,2023,Monday,COFFEE,Weekday,33,0.6
2023-08-15,8,50G,19,15,8,2023,Tuesday,COFFEE,Weekday,33,0.4
2023-08-15,8,50G,1,15,8,2023,Tuesday,COFFEE,Weekday,33,0.4
2023-08-15,8,50G,2,15,8,2023,Tuesday,COFFEE,Weekday,33,0.4
2023-08-15,8,50G,2,15,8,2023,Tuesday,COFFEE,Weekday,33,0.4
2023-08-16,8,50G,3,16,8,2023,Wednesday,COFFEE,Weekday,33,0.0
2023-08-16,8,50G,4,16,8,2023,Wednesday,COFFEE,Weekday,33,0.0
2023-08-16,8,50G,1,16,8,2023,Wednesday,COFFEE,Weekday,33,0.0
2023-08-16,8,50G,6,16,8,2023,Wednesday,COFFEE,Weekday,33,0.0
2023-08-16,8,50G,6,16,8,2023,Wednesday,COFFEE,Weekday,33,0.0
2023-08-20,8,50G,3,20,8,2023,Sunday,COFFEE,Weekend,33,0.0
2023-08-20,8,50G,15,20,8,2023,Sunday,COFFEE,Weekend,33,0.0
2023-08-18,8,50G,4,18,8,2023,Friday,COFFEE,Weekday,33,0.2
2023-08-19,8,50G,2,19,8,2023,Saturday,COFFEE,Weekend,33,0.0
2023-08-19,8,50G,4,19,8,2023,Saturday,COFFEE,Weekend,33,0.0
2023-08-20,8,50G,1,20,8,2023,Sunday,COFFEE,Weekend,33,0.0
2023-08-17,8,50G,1,17,8,2023,Thursday,COFFEE,Weekday,33,0.0
2023-08-18,8,50G,3,18,8,2023,Friday,COFFEE,Weekday,33,0.2
2023-08-19,8,50G,1,19,8,2023,Saturday,COFFEE,Weekend,33,0.0
2023-08-20,8,50G,2,20,8,2023,Sunday,COFFEE,Weekend,33,0.0
2023-08-17,8,50G,2,17,8,2023,Thursday,COFFEE,Weekday,33,0.0
2023-08-17,8,50G,2,17,8,2023,Thursday,COFFEE,Weekday,33,0.0
2023-08-18,8,50G,5,18,8,2023,Friday,COFFEE,Weekday,33,0.2
2023-08-18,8,50G,3,18,8,2023,Friday,COFFEE,Weekday,33,0.2
2023-08-19,8,50G,1,19,8,2023,Saturday,COFFEE,Weekend,33,0.0
2023-08-19,8,50G,1,19,8,2023,Saturday,COFFEE,Weekend,33,0.0
2023-08-20,8,50G,2,20,8,2023,Sunday,COFFEE,Weekend,33,0.0
2023-08-20,8,50G,1,20,8,2023,Sunday,COFFEE,Weekend,33,0.0
2023-08-22,8,50G,3,22,8,2023,Tuesday,COFFEE,Weekday,34,0.1
2023-08-23,8,50G,3,23,8,2023,Wednesday,COFFEE,Weekday,34,0.0
2023-08-21,8,50G,1,21,8,2023,Monday,COFFEE,Weekday,34,0.0
2023-08-22,8,50G,4,22,8,2023,Tuesday,COFFEE,Weekday,34,0.1
2023-08-22,8,50G,3,22,8,2023,Tuesday,COFFEE,Weekday,34,0.1
2023-08-23,8,50G,3,23,8,2023,Wednesday,COFFEE,Weekday,34,0.0
2023-08-23,8,50G,1,23,8,2023,Wednesday,COFFEE,Weekday,34,0.0
2023-08-23,8,50G,1,23,8,2023,Wednesday,COFFEE,Weekday,34,0.0
2023-08-21,8,50G,1,21,8,2023,Monday,COFFEE,Weekday,34,0.0
2023-08-21,8,50G,2,21,8,2023,Monday,COFFEE,Weekday,34,0.0
2023-08-21,8,50G,1,21,8,2023,Monday,COFFEE,Weekday,34,0.0
2023-08-22,8,50G,2,22,8,2023,Tuesday,COFFEE,Weekday,34,0.1
2023-08-23,8,50G,5,23,8,2023,Wednesday,COFFEE,Weekday,34,0.0
2023-08-24,8,50G,40,24,8,2023,Thursday,COFFEE,Weekday,34,6.5
2023-08-24,8,50G,8,24,8,2023,Thursday,COFFEE,Weekday,34,6.5
2023-08-24,8,50G,4,24,8,2023,Thursday,COFFEE,Weekday,34,6.5
2023-08-24,8,50G,2,24,8,2023,Thursday,COFFEE,Weekday,34,6.5
2023-08-24,8,50G,2,24,8,2023,Thursday,COFFEE,Weekday,34,6.5
2023-08-25,8,50G,4,25,8,2023,Friday,COFFEE,Weekday,34,0.0
2023-08-26,8,50G,6,26,8,2023,Saturday,COFFEE,Weekend,34,3.4
2023-08-27,8,50G,14,27,8,2023,Sunday,COFFEE,Weekend,34,0.1
2023-08-27,8,50G,8,27,8,2023,Sunday,COFFEE,Weekend,34,0.1
2023-08-26,8,50G,4,26,8,2023,Saturday,COFFEE,Weekend,34,3.4
2023-08-26,8,50G,2,26,8,2023,Saturday,COFFEE,Weekend,34,3.4
2023-08-27,8,50G,1,27,8,2023,Sunday,COFFEE,Weekend,34,0.1
2023-08-25,8,50G,7,25,8,2023,Friday,COFFEE,Weekday,34,0.0
2023-08-25,8,50G,8,25,8,2023,Friday,COFFEE,Weekday,34,0.0
2023-08-27,8,50G,6,27,8,2023,Sunday,COFFEE,Weekend,34,0.1
2023-08-27,8,50G,3,27,8,2023,Sunday,COFFEE,Weekend,34,0.1
2023-08-25,8,50G,5,25,8,2023,Friday,COFFEE,Weekday,34,0.0
2023-08-26,8,50G,4,26,8,2023,Saturday,COFFEE,Weekend,34,3.4
2023-08-28,8,50G,1,28,8,2023,Monday,COFFEE,Weekday,35,6.5
2023-08-28,8,50G,7,28,8,2023,Monday,COFFEE,Weekday,35,6.5
2023-08-28,8,50G,4,28,8,2023,Monday,COFFEE,Weekday,35,6.5
2023-08-28,8,50G,2,28,8,2023,Monday,COFFEE,Weekday,35,6.5
2023-08-28,8,50G,2,28,8,2023,Monday,COFFEE,Weekday,35,6.5
2023-08-29,8,50G,4,29,8,2023,Tuesday,COFFEE,Weekday,35,6.1
2023-08-29,8,50G,3,29,8,2023,Tuesday,COFFEE,Weekday,35,6.1
2023-08-30,8,50G,2,30,8,2023,Wednesday,COFFEE,Weekday,35,17.3
2023-08-30,8,50G,6,30,8,2023,Wednesday,COFFEE,Weekday,35,17.3
2023-08-29,8,50G,9,29,8,2023,Tuesday,COFFEE,Weekday,35,6.1
2023-08-29,8,50G,3,29,8,2023,Tuesday,COFFEE,Weekday,35,6.1
2023-08-29,8,50G,2,29,8,2023,Tuesday,COFFEE,Weekday,35,6.1
2023-08-30,8,50G,1,30,8,2023,Wednesday,COFFEE,Weekday,35,17.3
2023-08-30,8,50G,2,30,8,2023,Wednesday,COFFEE,Weekday,35,17.3
2023-08-31,8,50G,6,31,8,2023,Thursday,COFFEE,Weekday,35,40.5
2023-08-31,8,50G,7,31,8,2023,Thursday,COFFEE,Weekday,35,40.5
2023-08-31,8,50G,6,31,8,2023,Thursday,COFFEE,Weekday,35,40.5
2023-08-31,8,50G,4,31,8,2023,Thursday,COFFEE,Weekday,35,40.5
2023-09-01,8,50G,4,1,9,2023,Friday,COFFEE,Weekday,35,33.1
2023-09-01,8,50G,6,1,9,2023,Friday,COFFEE,Weekday,35,33.1
2023-09-01,8,50G,3,1,9,2023,Friday,COFFEE,Weekday,35,33.1
2023-09-01,8,50G,8,1,9,2023,Friday,COFFEE,Weekday,35,33.1
2023-09-01,8,50G,2,1,9,2023,Friday,COFFEE,Weekday,35,33.1
2023-09-01,8,50G,1,1,9,2023,Friday,COFFEE,Weekday,35,33.1
2022-01-04,8,50G,80,4,1,2022,Tuesday,COFFEE,Weekday,1,0.0
2022-01-16,8,50G,5,16,1,2022,Sunday,COFFEE,Weekend,2,0.0
2022-03-06,8,50G,3,6,3,2022,Sunday,COFFEE,Weekend,9,0.0
2022-04-08,8,50G,1,8,4,2022,Friday,COFFEE,Weekday,14,22.9
2022-05-17,8,50G,4,17,5,2022,Tuesday,COFFEE,Weekday,20,3.0
2022-07-27,8,50G,40,27,7,2022,Wednesday,COFFEE,Weekday,30,2.0
2022-08-01,8,50G,4,1,8,2022,Monday,COFFEE,Weekday,31,1.1
2022-08-17,8,50G,4,17,8,2022,Wednesday,COFFEE,Weekday,33,0.0
2022-04-29,8,50G,12,29,4,2022,Friday,COFFEE,Weekday,17,13.3
2022-10-01,8,50G,15,1,10,2022,Saturday,COFFEE,Weekend,39,3.8
2022-11-09,8,50G,5,9,11,2022,Wednesday,COFFEE,Weekday,45,0.0
2022-11-24,8,50G,5,24,11,2022,Thursday,COFFEE,Weekday,47,0.0
2023-04-10,8,50G,1,10,4,2023,Monday,COFFEE,Weekday,15,8.0
2023-09-02,8,50G,4,2,9,2023,Saturday,COFFEE,Weekend,35,74.3
2023-09-02,8,50G,4,2,9,2023,Saturday,COFFEE,Weekend,35,74.3
2023-09-03,8,50G,4,3,9,2023,Sunday,COFFEE,Weekend,35,48.7
2023-09-03,8,50G,1,3,9,2023,Sunday,COFFEE,Weekend,35,48.7
2023-09-03,8,50G,2,3,9,2023,Sunday,COFFEE,Weekend,35,48.7
2023-09-03,8,50G,2,3,9,2023,Sunday,COFFEE,Weekend,35,48.7
2023-09-02,8,50G,1,2,9,2023,Saturday,COFFEE,Weekend,35,74.3
2023-09-02,8,50G,4,2,9,2023,Saturday,COFFEE,Weekend,35,74.3
2023-09-02,8,50G,6,2,9,2023,Saturday,COFFEE,Weekend,35,74.3
2023-09-02,8,50G,3,2,9,2023,Saturday,COFFEE,Weekend,35,74.3
2023-09-03,8,50G,6,3,9,2023,Sunday,COFFEE,Weekend,35,48.7
2023-09-03,8,50G,1,3,9,2023,Sunday,COFFEE,Weekend,35,48.7
2023-09-04,8,50G,3,4,9,2023,Monday,COFFEE,Weekday,36,13.4
2023-09-04,8,50G,3,4,9,2023,Monday,COFFEE,Weekday,36,13.4
2023-09-04,8,50G,8,4,9,2023,Monday,COFFEE,Weekday,36,13.4
2023-09-04,8,50G,2,4,9,2023,Monday,COFFEE,Weekday,36,13.4
2023-09-04,8,50G,3,4,9,2023,Monday,COFFEE,Weekday,36,13.4
2023-09-07,8,50G,3,7,9,2023,Thursday,COFFEE,Weekday,36,30.7
2023-09-07,8,50G,1,7,9,2023,Thursday,COFFEE,Weekday,36,30.7
2023-09-07,8,50G,2,7,9,2023,Thursday,COFFEE,Weekday,36,30.7
2023-09-07,8,50G,1,7,9,2023,Thursday,COFFEE,Weekday,36,30.7
2023-09-10,8,50G,1,10,9,2023,Sunday,COFFEE,Weekend,36,20.2
2023-09-12,8,50G,3,12,9,2023,Tuesday,COFFEE,Weekday,37,0.0
2023-09-11,8,50G,1,11,9,2023,Monday,COFFEE,Weekday,37,24.5
2023-09-11,8,50G,5,11,9,2023,Monday,COFFEE,Weekday,37,24.5
2023-09-11,8,50G,3,11,9,2023,Monday,COFFEE,Weekday,37,24.5
2023-09-12,8,50G,1,12,9,2023,Tuesday,COFFEE,Weekday,37,0.0
2023-09-12,8,50G,2,12,9,2023,Tuesday,COFFEE,Weekday,37,0.0
2023-09-10,8,50G,5,10,9,2023,Sunday,COFFEE,Weekend,36,20.2
2023-09-10,8,50G,4,10,9,2023,Sunday,COFFEE,Weekend,36,20.2
2023-04-13,8,50G,40,13,4,2023,Thursday,COFFEE,Weekday,15,5.1
2023-03-25,8,50G,100,25,3,2023,Saturday,COFFEE,Weekend,12,0.0
2023-04-01,8,50G,1,1,4,2023,Saturday,COFFEE,Weekend,13,0.6
2023-02-21,8,50G,25,21,2,2023,Tuesday,COFFEE,Weekday,8,0.0
2023-09-09,8,50G,1,9,9,2023,Saturday,COFFEE,Weekend,36,0.0
2023-09-10,8,50G,1,10,9,2023,Sunday,COFFEE,Weekend,36,20.2
2023-09-10,8,50G,1,10,9,2023,Sunday,COFFEE,Weekend,36,20.2
2023-09-10,8,50G,6,10,9,2023,Sunday,COFFEE,Weekend,36,20.2
2023-09-11,8,50G,6,11,9,2023,Monday,COFFEE,Weekday,37,24.5
2023-09-11,8,50G,3,11,9,2023,Monday,COFFEE,Weekday,37,24.5
2023-09-15,8,50G,2,15,9,2023,Friday,COFFEE,Weekday,37,0.0
2023-09-15,8,50G,1,15,9,2023,Friday,COFFEE,Weekday,37,0.0
2023-09-15,8,50G,2,15,9,2023,Friday,COFFEE,Weekday,37,0.0
2023-09-15,8,50G,4,15,9,2023,Friday,COFFEE,Weekday,37,0.0
2023-09-17,8,50G,1,17,9,2023,Sunday,COFFEE,Weekend,37,49.0
2023-09-17,8,50G,5,17,9,2023,Sunday,COFFEE,Weekend,37,49.0
2023-09-16,8,50G,1,16,9,2023,Saturday,COFFEE,Weekend,37,0.0
2023-09-17,8,50G,4,17,9,2023,Sunday,COFFEE,Weekend,37,49.0
2023-09-18,8,50G,3,18,9,2023,Monday,COFFEE,Weekday,38,4.1
2023-09-18,8,50G,3,18,9,2023,Monday,COFFEE,Weekday,38,4.1
2023-09-18,8,50G,5,18,9,2023,Monday,COFFEE,Weekday,38,4.1
2023-09-16,8,50G,3,16,9,2023,Saturday,COFFEE,Weekend,37,0.0
2023-09-16,8,50G,5,16,9,2023,Saturday,COFFEE,Weekend,37,0.0
2023-09-18,8,50G,9,18,9,2023,Monday,COFFEE,Weekday,38,4.1
2023-09-16,8,50G,4,16,9,2023,Saturday,COFFEE,Weekend,37,0.0
2023-09-17,8,50G,3,17,9,2023,Sunday,COFFEE,Weekend,37,49.0
2023-09-17,8,50G,1,17,9,2023,Sunday,COFFEE,Weekend,37,49.0
2023-09-19,8,50G,1,19,9,2023,Tuesday,COFFEE,Weekday,38,79.4
2023-09-19,8,50G,2,19,9,2023,Tuesday,COFFEE,Weekday,38,79.4
2023-09-20,8,50G,4,20,9,2023,Wednesday,COFFEE,Weekday,38,0.6
2023-09-20,8,50G,3,20,9,2023,Wednesday,COFFEE,Weekday,38,0.6
2023-09-20,8,50G,9,20,9,2023,Wednesday,COFFEE,Weekday,38,0.6
2023-09-20,8,50G,2,20,9,2023,Wednesday,COFFEE,Weekday,38,0.6
2023-09-21,8,50G,1,21,9,2023,Thursday,COFFEE,Weekday,38,40.5
2023-09-21,8,50G,3,21,9,2023,Thursday,COFFEE,Weekday,38,40.5
2023-09-20,8,50G,3,20,9,2023,Wednesday,COFFEE,Weekday,38,0.6
2023-09-19,8,50G,3,19,9,2023,Tuesday,COFFEE,Weekday,38,79.4
2023-09-19,8,50G,2,19,9,2023,Tuesday,COFFEE,Weekday,38,79.4
2023-09-21,8,50G,2,21,9,2023,Thursday,COFFEE,Weekday,38,40.5
2023-09-21,8,50G,5,21,9,2023,Thursday,COFFEE,Weekday,38,40.5
2023-09-22,8,50G,4,22,9,2023,Friday,COFFEE,Weekday,38,20.9
2023-09-22,8,50G,3,22,9,2023,Friday,COFFEE,Weekday,38,20.9
2023-09-22,8,50G,2,22,9,2023,Friday,COFFEE,Weekday,38,20.9
2023-09-22,8,50G,1,22,9,2023,Friday,COFFEE,Weekday,38,20.9
2023-09-24,8,50G,3,24,9,2023,Sunday,COFFEE,Weekend,38,3.0
2023-09-24,8,50G,3,24,9,2023,Sunday,COFFEE,Weekend,38,3.0
2023-09-23,8,50G,7,23,9,2023,Saturday,COFFEE,Weekend,38,1.0
2023-09-24,8,50G,4,24,9,2023,Sunday,COFFEE,Weekend,38,3.0
2023-09-23,8,50G,2,23,9,2023,Saturday,COFFEE,Weekend,38,1.0
2023-09-24,8,50G,2,24,9,2023,Sunday,COFFEE,Weekend,38,3.0
2023-09-25,8,50G,6,25,9,2023,Monday,COFFEE,Weekday,39,4.6
2023-09-25,8,50G,7,25,9,2023,Monday,COFFEE,Weekday,39,4.6
2023-09-23,8,50G,5,23,9,2023,Saturday,COFFEE,Weekend,38,1.0
2023-09-23,8,50G,2,23,9,2023,Saturday,COFFEE,Weekend,38,1.0
2023-09-24,8,50G,4,24,9,2023,Sunday,COFFEE,Weekend,38,3.0
2023-09-25,8,50G,9,25,9,2023,Monday,COFFEE,Weekday,39,4.6
2023-09-25,8,50G,6,25,9,2023,Monday,COFFEE,Weekday,39,4.6
2023-09-26,8,50G,2,26,9,2023,Tuesday,COFFEE,Weekday,39,18.4
2023-09-26,8,50G,1,26,9,2023,Tuesday,COFFEE,Weekday,39,18.4
2023-09-26,8,50G,6,26,9,2023,Tuesday,COFFEE,Weekday,39,18.4
2023-09-26,8,50G,3,26,9,2023,Tuesday,COFFEE,Weekday,39,18.4
2023-09-27,8,50G,2,27,9,2023,Wednesday,COFFEE,Weekday,39,42.4
2023-09-27,8,50G,1,27,9,2023,Wednesday,COFFEE,Weekday,39,42.4
2023-09-26,8,50G,5,26,9,2023,Tuesday,COFFEE,Weekday,39,18.4
2023-09-26,8,50G,3,26,9,2023,Tuesday,COFFEE,Weekday,39,18.4
2023-09-27,8,50G,4,27,9,2023,Wednesday,COFFEE,Weekday,39,42.4
2023-09-27,8,50G,2,27,9,2023,Wednesday,COFFEE,Weekday,39,42.4
2023-09-27,8,50G,2,27,9,2023,Wednesday,COFFEE,Weekday,39,42.4
2023-09-27,8,50G,1,27,9,2023,Wednesday,COFFEE,Weekday,39,42.4
2023-09-28,8,50G,3,28,9,2023,Thursday,COFFEE,Weekday,39,63.4
2023-09-28,8,50G,4,28,9,2023,Thursday,COFFEE,Weekday,39,63.4
2023-09-28,8,50G,2,28,9,2023,Thursday,COFFEE,Weekday,39,63.4
2023-09-28,8,50G,2,28,9,2023,Thursday,COFFEE,Weekday,39,63.4
2023-09-29,8,50G,3,29,9,2023,Friday,COFFEE,Weekday,39,60.3
2023-09-29,8,50G,2,29,9,2023,Friday,COFFEE,Weekday,39,60.3
2023-09-29,8,50G,1,29,9,2023,Friday,COFFEE,Weekday,39,60.3
2023-09-29,8,50G,3,29,9,2023,Friday,COFFEE,Weekday,39,60.3
2023-09-30,8,50G,2,30,9,2023,Saturday,COFFEE,Weekend,39,29.6
2023-10-01,8,50G,2,1,10,2023,Sunday,COFFEE,Weekend,39,45.3
2023-10-01,8,50G,6,1,10,2023,Sunday,COFFEE,Weekend,39,45.3
2023-10-01,8,50G,3,1,10,2023,Sunday,COFFEE,Weekend,39,45.3
2023-09-30,8,50G,4,30,9,2023,Saturday,COFFEE,Weekend,39,29.6
2023-10-01,8,50G,3,1,10,2023,Sunday,COFFEE,Weekend,39,45.3
2023-09-30,8,50G,5,30,9,2023,Saturday,COFFEE,Weekend,39,29.6
2023-09-30,8,50G,8,30,9,2023,Saturday,COFFEE,Weekend,39,29.6
2023-10-02,8,50G,6,2,10,2023,Monday,COFFEE,Weekday,40,20.8
2023-10-02,8,50G,3,2,10,2023,Monday,COFFEE,Weekday,40,20.8
2023-10-02,8,50G,3,2,10,2023,Monday,COFFEE,Weekday,40,20.8
2023-10-02,8,50G,2,2,10,2023,Monday,COFFEE,Weekday,40,20.8
2023-10-03,8,50G,1,3,10,2023,Tuesday,COFFEE,Weekday,40,63.0
2023-10-03,8,50G,2,3,10,2023,Tuesday,COFFEE,Weekday,40,63.0
2023-10-03,8,50G,3,3,10,2023,Tuesday,COFFEE,Weekday,40,63.0
2023-10-03,8,50G,2,3,10,2023,Tuesday,COFFEE,Weekday,40,63.0
2023-10-03,8,50G,1,3,10,2023,Tuesday,COFFEE,Weekday,40,63.0
2023-10-04,8,50G,3,4,10,2023,Wednesday,COFFEE,Weekday,40,35.2
2023-10-04,8,50G,2,4,10,2023,Wednesday,COFFEE,Weekday,40,35.2
2023-10-04,8,50G,2,4,10,2023,Wednesday,COFFEE,Weekday,40,35.2
2023-10-04,8,50G,1,4,10,2023,Wednesday,COFFEE,Weekday,40,35.2
2023-10-05,8,50G,4,5,10,2023,Thursday,COFFEE,Weekday,40,13.5
2023-10-05,8,50G,5,5,10,2023,Thursday,COFFEE,Weekday,40,13.5
2023-10-05,8,50G,3,5,10,2023,Thursday,COFFEE,Weekday,40,13.5
2023-10-05,8,50G,3,5,10,2023,Thursday,COFFEE,Weekday,40,13.5
2023-10-06,8,50G,4,6,10,2023,Friday,COFFEE,Weekday,40,54.9
2023-10-06,8,50G,2,6,10,2023,Friday,COFFEE,Weekday,40,54.9
2023-10-06,8,50G,8,6,10,2023,Friday,COFFEE,Weekday,40,54.9
2023-10-06,8,50G,3,6,10,2023,Friday,COFFEE,Weekday,40,54.9
2023-10-07,8,50G,5,7,10,2023,Saturday,COFFEE,Weekend,40,3.5
2023-10-07,8,50G,6,7,10,2023,Saturday,COFFEE,Weekend,40,3.5
2023-10-07,8,50G,4,7,10,2023,Saturday,COFFEE,Weekend,40,3.5
2023-10-08,8,50G,1,8,10,2023,Sunday,COFFEE,Weekend,40,0.0
2023-10-07,8,50G,2,7,10,2023,Saturday,COFFEE,Weekend,40,3.5
2023-10-07,8,50G,4,7,10,2023,Saturday,COFFEE,Weekend,40,3.5
2023-10-07,8,50G,1,7,10,2023,Saturday,COFFEE,Weekend,40,3.5
2023-10-08,8,50G,6,8,10,2023,Sunday,COFFEE,Weekend,40,0.0
2023-10-08,8,50G,3,8,10,2023,Sunday,COFFEE,Weekend,40,0.0
2023-10-08,8,50G,3,8,10,2023,Sunday,COFFEE,Weekend,40,0.0
2023-10-09,8,50G,3,9,10,2023,Monday,COFFEE,Weekday,41,0.0
2023-10-09,8,50G,6,9,10,2023,Monday,COFFEE,Weekday,41,0.0
2023-10-09,8,50G,7,9,10,2023,Monday,COFFEE,Weekday,41,0.0
2023-10-10,8,50G,6,10,10,2023,Tuesday,COFFEE,Weekday,41,37.4
2023-10-10,8,50G,10,10,10,2023,Tuesday,COFFEE,Weekday,41,37.4
2023-10-10,8,50G,5,10,10,2023,Tuesday,COFFEE,Weekday,41,37.4
2023-10-10,8,50G,2,10,10,2023,Tuesday,COFFEE,Weekday,41,37.4
2023-10-10,8,50G,2,10,10,2023,Tuesday,COFFEE,Weekday,41,37.4
2023-10-11,8,50G,5,11,10,2023,Wednesday,COFFEE,Weekday,41,5.7
2023-10-11,8,50G,4,11,10,2023,Wednesday,COFFEE,Weekday,41,5.7
2023-10-11,8,50G,3,11,10,2023,Wednesday,COFFEE,Weekday,41,5.7
2023-10-11,8,50G,8,11,10,2023,Wednesday,COFFEE,Weekday,41,5.7
2023-10-11,8,50G,3,11,10,2023,Wednesday,COFFEE,Weekday,41,5.7
2023-10-12,8,50G,1,12,10,2023,Thursday,COFFEE,Weekday,41,0.0
2023-10-11,8,50G,6,11,10,2023,Wednesday,COFFEE,Weekday,41,5.7
2023-10-11,8,50G,5,11,10,2023,Wednesday,COFFEE,Weekday,41,5.7
2023-10-12,8,50G,2,12,10,2023,Thursday,COFFEE,Weekday,41,0.0
2023-10-12,8,50G,3,12,10,2023,Thursday,COFFEE,Weekday,41,0.0
2023-10-12,8,50G,5,12,10,2023,Thursday,COFFEE,Weekday,41,0.0
2023-10-13,8,50G,2,13,10,2023,Friday,COFFEE,Weekday,41,0.6
2023-10-13,8,50G,1,13,10,2023,Friday,COFFEE,Weekday,41,0.6
2023-10-13,8,50G,3,13,10,2023,Friday,COFFEE,Weekday,41,0.6
2023-10-13,8,50G,4,13,10,2023,Friday,COFFEE,Weekday,41,0.6
2023-10-14,8,50G,4,14,10,2023,Saturday,COFFEE,Weekend,41,22.6
2023-10-14,8,50G,6,14,10,2023,Saturday,COFFEE,Weekend,41,22.6
2023-10-14,8,50G,4,14,10,2023,Saturday,COFFEE,Weekend,41,22.6
2023-10-14,8,50G,1,14,10,2023,Saturday,COFFEE,Weekend,41,22.6
2023-10-14,8,50G,5,14,10,2023,Saturday,COFFEE,Weekend,41,22.6
2023-10-15,8,50G,4,15,10,2023,Sunday,COFFEE,Weekend,41,14.9
2023-10-15,8,50G,3,15,10,2023,Sunday,COFFEE,Weekend,41,14.9
2023-10-15,8,50G,3,15,10,2023,Sunday,COFFEE,Weekend,41,14.9
2023-10-15,8,50G,3,15,10,2023,Sunday,COFFEE,Weekend,41,14.9
2023-10-16,8,50G,3,16,10,2023,Monday,COFFEE,Weekday,42,41.6
2023-10-16,8,50G,7,16,10,2023,Monday,COFFEE,Weekday,42,41.6
2023-10-16,8,50G,3,16,10,2023,Monday,COFFEE,Weekday,42,41.6
2023-10-17,8,50G,3,17,10,2023,Tuesday,COFFEE,Weekday,42,5.7
2023-10-17,8,50G,5,17,10,2023,Tuesday,COFFEE,Weekday,42,5.7
2023-10-17,8,50G,2,17,10,2023,Tuesday,COFFEE,Weekday,42,5.7
2023-10-17,8,50G,3,17,10,2023,Tuesday,COFFEE,Weekday,42,5.7
2023-10-18,8,50G,5,18,10,2023,Wednesday,COFFEE,Weekday,42,40.6
2023-10-18,8,50G,2,18,10,2023,Wednesday,COFFEE,Weekday,42,40.6
2023-10-18,8,50G,6,18,10,2023,Wednesday,COFFEE,Weekday,42,40.6
2023-10-18,8,50G,1,18,10,2023,Wednesday,COFFEE,Weekday,42,40.6
2023-10-18,8,50G,3,18,10,2023,Wednesday,COFFEE,Weekday,42,40.6
2023-10-18,8,50G,1,18,10,2023,Wednesday,COFFEE,Weekday,42,40.6
2023-10-19,8,50G,6,19,10,2023,Thursday,COFFEE,Weekday,42,10.3
2023-10-19,8,50G,3,19,10,2023,Thursday,COFFEE,Weekday,42,10.3
2023-10-19,8,50G,3,19,10,2023,Thursday,COFFEE,Weekday,42,10.3
2023-10-19,8,50G,4,19,10,2023,Thursday,COFFEE,Weekday,42,10.3
2023-10-20,8,50G,2,20,10,2023,Friday,COFFEE,Weekday,42,11.4
2023-10-20,8,50G,3,20,10,2023,Friday,COFFEE,Weekday,42,11.4
2023-10-20,8,50G,2,20,10,2023,Friday,COFFEE,Weekday,42,11.4
2023-10-20,8,50G,4,20,10,2023,Friday,COFFEE,Weekday,42,11.4
2023-10-21,8,50G,4,21,10,2023,Saturday,COFFEE,Weekend,42,33.0
2023-10-21,8,50G,2,21,10,2023,Saturday,COFFEE,Weekend,42,33.0
2023-10-21,8,50G,1,21,10,2023,Saturday,COFFEE,Weekend,42,33.0
